"","pid","qa001b","gender","dispatch","qg12","qg10","qg1001","qg901","qg702","qn4003","qg401","qg406","qg15","qn10025","qn6011","qn6014","qn6018","qea0","qp605","qu201","qu202","qu802","qu702","w01","kwa2_b_1","qn203","qn4001","qn201_b_1","qn202"
"1864",340133431,NA,0,"Dispatch",51600,5,NA,500,NA,5,3,4,78,6,7,9,9,2,"新型农村",1,1,4,1,4,NA,5,5,0,7
"1865",340135102,NA,0,"Dispatch",50000,5,NA,360,200,5,4,4,78,5,10,9,9,2,"城镇治疗",1,1,5,1,4,NA,5,5,1,3
"1866",340139101,NA,0,"Dispatch",12500,5,NA,0,NA,5,2,2,78,2,8,5,5,2,"新型农村",1,5,5,7,NA,NA,5,5,4,7
"1867",340141101,NA,0,"Dispatch",13200,5,NA,NA,NA,5,4,4,79,4,10,8,10,2,"新型农村",5,5,1,NA,NA,NA,NA,5,7,NA
"1868",340142103,NA,1,"Dispatch",30000,5,NA,320,NA,5,2,4,78,2,3,4,6,1,"城镇居民",5,5,5,NA,4,NA,NA,5,1,NA
"1869",340153102,NA,0,"Dispatch",20000,5,NA,500,NA,5,3,2,78,5,10,10,10,2,"城镇治疗",5,5,1,NA,3,NA,NA,5,7,NA
"1870",340154101,NA,1,"Dispatch",36000,5,NA,NA,NA,5,4,4,78,8,10,10,10,4,"新型农村",5,5,1,NA,NA,NA,NA,5,7,NA
"1871",340161101,NA,1,"Dispatch",NA,NA,NA,NA,NA,5,4,4,78,9,10,10,8,2,"新型农村",5,5,1,NA,NA,NA,NA,5,7,NA
"1872",340167103,NA,0,"Contract",30000,5,NA,NA,500,5,2,4,78,5,8,8,8,1,NA,1,1,5,NA,5,NA,5,5,0,7
"1873",340176101,NA,1,"Contract",60000,5,NA,NA,NA,5,4,4,79,3,6,4,6,2,"新型农村",5,5,4,NA,NA,NA,NA,5,5,NA
"1874",340176103,NA,0,"Contract",80000,1,NA,NA,NA,5,4,4,2,8,10,10,10,1,"城镇治疗",1,1,5,1,6,NA,5,5,1,3
"1875",340183101,NA,1,"Dispatch",60000,5,NA,350,NA,5,4,4,79,8,6,2,3,2,"新型农村",1,5,5,7,NA,NA,5,5,0,2
"1876",340197101,NA,1,"Contract",1e+05,5,NA,NA,NA,5,3,4,2,0,10,10,2,2,"新型农村",1,5,3,7,NA,NA,5,5,1,7
"1877",340197104,NA,0,"Dispatch",2500,5,NA,NA,NA,5,2,3,79,0,9,9,9,1,"新型农村",1,1,5,7,6,77,1,5,0,7
"1878",340199103,NA,1,"Contract",80000,5,NA,NA,NA,5,2,2,2,2,9,5,8,4,"新型农村",1,5,5,7,4,NA,1,5,0,7
"1879",340206104,NA,0,"Contract",33000,5,NA,800,NA,5,4,4,78,7,7,7,4,1,"补充医疗",1,1,5,3,7,77,5,NA,0,7
"1880",340216101,NA,0,"Contract",36000,5,NA,4,NA,5,4,3,78,3,7,5,7,2,"新型农村",1,5,3,7,NA,NA,5,5,0,7
"1881",340233601,NA,1,"Dispatch",20000,1,153,400,NA,5,2,3,78,0,10,5,2,2,"城镇治疗",1,1,5,7,5,NA,5,1,5,7
"1882",340238101,NA,1,"Contract",60000,5,NA,NA,NA,5,3,3,78,0,10,6,5,2,"新型农村",1,1,5,6,5,NA,1,5,0,7
"1883",340238501,NA,0,"Contract",30000,5,NA,NA,80,5,2,3,78,3,10,10,5,2,"新型农村",1,5,5,1,5,NA,5,5,1,1
"1884",340243105,NA,1,"Contract",1e+05,5,NA,300,3000,5,2,3,1,5,3,4,6,2,"新型农村",1,1,2,7,4,1,5,5,0,0
"1885",340244103,NA,0,"Dispatch",6000,1,NA,600,NA,5,4,4,78,6,9,7,7,1,"新型农村",1,1,5,1,7,4,5,1,0,7
"1886",340248103,NA,1,"Dispatch",1e+05,NA,NA,NA,NA,5,2,2,NA,0,5,5,5,2,"新型农村",1,5,4,7,3,1,1,5,0,7
"1887",340255101,NA,1,"Contract",NA,NA,NA,NA,NA,5,4,4,78,0,10,5,7,2,"新型农村",1,1,4,NA,NA,NA,5,5,7,7
"1888",340257104,NA,0,"Contract",40000,1,500,1200,NA,1,1,4,2,3,9,6,2,2,"城镇治疗",1,1,5,1,7,NA,5,NA,0,7
"1889",340263601,NA,1,"Contract",40000,1,800,NA,NA,5,1,2,78,6,6,4,7,2,"城镇治疗",1,1,5,1,7,NA,1,1,3,7
"1890",340264105,NA,0,"Contract",30000,5,NA,NA,1800,1,4,4,3,6,5,8,5,2,"城镇治疗",1,1,5,1,6,NA,5,5,2,7
"1891",340285101,NA,1,"Contract",60000,1,700,300,NA,1,2,4,78,6,6,8,6,2,"公费治疗",1,1,2,1,NA,NA,5,NA,2,5
"1892",340285102,NA,0,"Dispatch",1e+05,1,440,480,1000,5,5,5,78,7,10,8,9,2,"公费治疗",1,1,5,1,7,NA,5,5,1,3
"1893",340293103,NA,0,"Dispatch",50000,5,NA,400,NA,5,4,4,78,1,10,7,10,1,"新型农村",1,1,3,1,6,77,5,5,0,1
"1894",340296104,NA,1,"Contract",88000,5,NA,NA,1000,5,2,4,78,7,5,4,4,2,"城镇治疗",1,1,4,1,7,NA,5,5,3,7
"1895",340297103,NA,1,"Contract",50000,5,NA,300,NA,5,4,3,78,8,8,10,10,2,"城镇居民",5,5,5,NA,6,NA,NA,5,7,NA
"1896",340300104,NA,0,"Dispatch",25000,5,NA,NA,NA,5,3,4,78,8,5,9,6,1,"一无所有",1,1,4,NA,7,1,5,5,2,4
"1897",340314105,NA,0,"Contract",6000,5,NA,NA,NA,5,3,3,79,3,10,5,10,2,"新型农村",1,5,5,1,5,NA,5,5,0,0
"1898",340317104,NA,1,"Contract",30000,5,NA,NA,NA,5,3,3,79,5,3,7,7,1,"新型农村",5,5,5,NA,NA,NA,NA,5,0,NA
"1899",340318104,NA,0,"Dispatch",80000,5,NA,400,NA,5,3,3,78,5,5,5,5,2,"新型农村",1,5,5,7,4,NA,5,5,2,3
"1900",340321102,NA,1,"Dispatch",120000,1,1000,1500,NA,5,3,4,78,5,8,8,8,2,"公费治疗",1,1,5,1,7,2,5,5,6,7
"1901",340325105,NA,1,"Contract",56700,5,NA,NA,NA,5,4,4,78,5,8,10,7,1,"一无所有",1,5,5,1,7,4,5,5,0,3
"1902",340330104,NA,1,"Contract",51600,5,NA,320,NA,5,4,4,78,4,8,8,9,2,"新型农村",1,1,4,1,6,4,5,5,3,4
"1903",340332108,NA,0,"Dispatch",60000,5,NA,245,1000,5,4,4,78,5,7,6,6,2,"城镇居民",1,1,5,1,7,NA,5,5,7,1
"1904",340337103,NA,1,"Dispatch",120000,1,372,NA,NA,5,5,5,78,5,6,5,5,1,"新型农村",1,1,3,1,6,NA,5,5,7,7
"1905",340337104,NA,1,"Dispatch",160000,1,1200,700,700,5,4,4,78,5,7,7,9,1,"新型农村",1,1,5,1,7,1,5,5,0,7
"1906",340339105,NA,0,"Contract",76000,1,120,300,400,1,4,4,78,5,7,8,5,2,"城镇治疗",1,1,5,1,7,NA,5,5,0,1
"1907",340343103,NA,1,"Contract",90000,5,NA,NA,NA,5,3,3,78,6,5,6,6,1,"新型农村",1,1,5,1,6,NA,5,5,2,7
"1908",340360103,NA,1,"Contract",65000,1,750,500,NA,1,4,4,78,9,7,6,7,2,"城镇治疗",1,1,4,2,7,NA,5,NA,1,7
"1909",340360104,NA,0,"Contract",24000,5,NA,NA,1000,5,4,4,78,7,5,7,7,2,"新型农村",5,5,3,NA,6,NA,NA,5,0,NA
"1910",340363104,NA,0,"Contract",40000,1,500,1200,2600,5,4,4,78,6,6,5,6,2,"城镇治疗",1,1,4,1,6,NA,5,5,2,7
"1911",340366102,NA,1,"Contract",39700,1,70,400,2500,5,4,4,78,7,7,7,7,2,"公费治疗",1,1,3,2,4,NA,5,1,4,6
"1912",340377103,NA,1,"Contract",52000,1,400,320,5000,5,2,2,78,5,9,5,7,1,"城镇治疗",1,1,5,7,7,1,5,5,0,7
"1913",340382103,NA,0,"Contract",30000,5,NA,270,1000,5,2,4,79,3,8,10,8,2,"公费治疗",1,1,5,1,6,NA,5,5,0,0
"1914",350009101,NA,1,"Dispatch",30000,NA,NA,NA,NA,5,4,4,NA,6,8,10,NA,2,"新型农村",5,5,1,NA,0,NA,NA,5,0,NA
"1915",350010101,NA,0,"Contract",31200,5,NA,136,NA,5,4,4,78,9,NA,6,5,5,"新型农村",5,5,4,NA,5,NA,NA,5,0,NA
"1916",350029101,NA,0,"Dispatch",20000,1,0,NA,NA,5,5,5,79,5,3,5,3,2,"新型农村",5,5,1,NA,NA,NA,NA,5,0,NA
"1917",350031106,NA,1,"Dispatch",60000,5,NA,NA,NA,5,5,4,78,5,5,5,5,2,"新型农村",1,5,1,5,4,1,5,5,1,1
"1918",350035102,NA,1,"Contract",50000,5,NA,NA,NA,5,3,4,78,6,7,7,7,2,"新型农村",1,5,5,4,4,NA,5,5,7,7
"1919",350045103,NA,1,"Contract",72000,5,NA,NA,NA,5,3,3,79,7,7,5,5,2,"新型农村",1,1,5,3,3,NA,1,5,0,7
"1920",350068103,NA,0,"Contract",120000,1,1400,2500,NA,5,3,3,78,3,10,10,10,1,"城镇居民",1,1,4,1,7,77,5,NA,0,0
"1921",350090103,NA,0,"Contract",27600,5,NA,NA,NA,5,1,3,78,5,NA,8,8,1,"新型农村",1,5,4,7,5,NA,5,5,0,0
"1922",350094101,NA,1,"Dispatch",24000,5,NA,NA,NA,5,4,4,79,5,5,5,5,2,"新型农村",5,5,1,NA,NA,NA,NA,5,0,NA
"1923",350094103,NA,1,"Contract",2e+05,5,NA,0,NA,5,4,4,78,0,10,10,10,2,"公费治疗",1,1,5,1,5,NA,5,5,2,7
"1924",350103105,NA,0,"Contract",24200,5,NA,NA,NA,1,4,4,79,7,7,NA,7,2,"新型农村",1,5,4,7,3,NA,5,5,0,1
"1925",350107106,NA,0,"Contract",4000,1,301,199,NA,5,3,3,78,7,10,5,10,2,"公费治疗",1,5,5,7,5,NA,5,5,0,0
"1926",350111103,NA,1,"Contract",150000,5,NA,400,NA,5,5,5,78,4,9,5,6,2,"城镇治疗",1,1,5,1,5,NA,5,5,1,3
"1927",350111105,NA,1,"Contract",39600,5,NA,NA,NA,5,4,4,1,5,9,7,8,2,"新型农村",1,1,4,1,4,2,5,5,0,4
"1928",350114104,NA,1,"Dispatch",96000,5,NA,0,NA,5,5,4,78,6,7,6,6,1,"新型农村",1,5,4,7,5,NA,5,5,3,7
"1929",350130103,NA,1,"Contract",70000,5,NA,230,NA,5,5,4,78,5,3,2,4,1,"城镇治疗",1,5,3,1,7,77,5,5,1,1
"1930",350142104,NA,1,"Dispatch",42250,5,NA,0,NA,1,4,4,78,3,10,9,10,2,"城镇治疗",1,1,5,1,7,NA,5,5,0,7
"1931",350145103,NA,0,"Contract",30000,1,890,1200,NA,1,3,3,2,6,5,6,6,2,"城镇治疗",1,5,5,1,NA,NA,5,NA,1,7
"1932",350152104,NA,1,"Contract",54100,1,500,300,NA,5,4,3,1,5,8,9,9,2,"城镇居民",1,1,5,1,4,NA,5,5,1,1
"1933",350165104,NA,0,"Dispatch",13000,1,100,300,NA,5,3,3,78,5,8,7,10,2,"城镇治疗",1,1,3,1,6,NA,5,5,0,7
"1934",350173103,NA,1,"Dispatch",48000,5,NA,NA,NA,5,2,2,79,10,10,1,10,4,"新型农村",1,1,5,7,4,NA,5,5,7,7
"1935",350184103,NA,1,"Contract",1e+05,5,NA,NA,NA,5,4,5,1,6,8,8,10,2,"补充医疗",1,1,4,1,5,NA,5,5,2,3
"1936",354524432,NA,1,"Contract",72000,5,NA,0,NA,5,3,3,79,4,5,7,5,2,"一无所有",1,1,4,3,5,NA,5,5,2,7
"1937",360013102,NA,1,"Contract",20000,5,NA,240,NA,5,2,3,78,7,8,1,3,2,"新型农村",1,5,3,7,NA,NA,5,5,3,0
"1938",360015101,NA,1,"Dispatch",20000,5,NA,250,NA,5,3,3,78,7,1,9,2,2,"新型农村",1,5,5,7,NA,NA,5,5,3,7
"1939",360015103,NA,0,"Dispatch",8500,5,NA,NA,NA,5,3,2,78,7,2,5,6,1,"新型农村",1,5,4,3,6,77,5,5,1,1
"1940",360017104,NA,0,"Contract",34000,5,NA,NA,300,5,4,3,78,0,10,10,5,2,"新型农村",1,5,5,1,4,NA,5,5,0,7
"1941",360023104,NA,0,"Contract",62000,5,NA,NA,1000,5,4,4,2,3,10,8,9,2,"新型农村",1,1,5,1,4,NA,5,5,0,2
"1942",360026102,NA,1,"Dispatch",40000,5,NA,NA,NA,5,3,3,78,6,10,7,3,2,"新型农村",1,5,5,7,4,NA,5,5,0,7
"1943",360033501,NA,0,"Contract",NA,NA,NA,NA,NA,5,3,3,78,4,8,5,3,2,"新型农村",1,5,4,NA,3,NA,5,5,2,4
"1944",360034105,NA,0,"Contract",30000,1,NA,NA,NA,5,2,4,78,7,8,8,8,1,"公费治疗",1,5,3,2,6,77,5,5,0,2
"1945",360041103,NA,1,"Contract",70000,1,500,1500,NA,5,2,4,78,7,6,8,8,2,"城镇治疗",1,1,5,1,7,NA,5,5,3,5
"1946",360041104,NA,1,"Contract",45000,5,NA,0,400,5,4,3,1,7,8,6,6,2,"新型农村",1,1,5,1,6,NA,5,5,0,7
"1947",360047103,NA,0,"Dispatch",25000,5,NA,NA,NA,5,2,3,78,3,10,8,10,2,"新型农村",1,1,5,1,5,NA,5,5,0,0
"1948",360050102,NA,0,"Contract",7700,5,NA,223,NA,5,3,4,78,3,8,8,5,2,"一无所有",1,5,2,7,4,NA,5,5,0,0
"1949",360051104,NA,1,"Contract",6500,5,NA,NA,1000,5,3,3,2,3,5,4,4,1,"一无所有",1,5,3,7,5,NA,5,5,2,2
"1950",360054103,NA,1,"Contract",35000,5,NA,300,1200,5,3,4,78,6,10,9,9,1,"一无所有",1,1,4,NA,7,4,5,5,1,7
"1951",360061103,NA,1,"Contract",60000,5,NA,300,NA,5,4,4,78,5,10,8,10,2,"城镇治疗",1,1,5,1,7,NA,5,5,0,7
"1952",360095104,NA,1,"Contract",130000,5,NA,212,1000,5,4,3,2,3,1,10,6,2,NA,1,5,5,1,4,2,5,5,3,7
"1953",360099101,NA,1,"Dispatch",60000,5,NA,NA,NA,5,4,3,78,6,5,5,4,2,"新型农村",1,5,3,3,4,NA,5,5,0,0
"1954",360112106,NA,0,"Contract",NA,NA,NA,NA,NA,5,2,2,1,5,5,7,6,2,"新型农村",1,1,5,NA,4,NA,5,5,0,1
"1955",360115104,NA,0,"Dispatch",NA,NA,NA,NA,NA,5,4,4,78,0,5,4,4,2,"新型农村",1,5,3,NA,3,NA,5,5,3,4
"1956",360125102,NA,0,"Contract",26000,5,NA,204,NA,5,1,2,79,5,7,9,8,2,"新型农村",1,5,5,7,NA,NA,5,5,0,0
"1957",360125103,NA,0,"Contract",120000,1,2500,NA,NA,5,3,3,78,3,9,5,6,1,"一无所有",1,1,5,1,7,NA,5,5,0,7
"1958",360125104,NA,0,"Contract",76000,1,1000,1000,NA,1,3,3,2,6,8,7,5,1,"城镇治疗",1,1,5,1,8,NA,5,NA,1,5
"1959",360125105,NA,0,"Contract",51000,1,1300,400,NA,5,4,4,78,5,7,6,8,1,"城镇治疗",1,1,5,1,8,NA,5,NA,0,1
"1960",360130103,NA,1,"Contract",75000,5,NA,300,NA,5,3,4,78,1,NA,5,3,2,"城镇治疗",1,5,5,1,6,NA,5,5,0,7
"1961",360137103,NA,1,"Contract",150000,1,NA,NA,4500,5,4,4,1,0,10,7,6,2,"城镇治疗",1,1,5,1,4,NA,5,5,0,5
"1962",360137104,NA,0,"Contract",50000,5,NA,NA,NA,5,2,3,78,8,1,5,4,2,"一无所有",1,1,5,1,4,NA,5,5,2,2
"1963",360139103,NA,0,"Contract",30000,5,NA,NA,NA,5,3,3,79,5,5,4,5,2,"新型农村",1,5,3,7,4,NA,5,5,1,0
"1964",360142103,NA,1,"Contract",NA,1,300,300,NA,5,4,4,1,4,10,7,7,1,"新型农村",1,1,4,3,7,NA,1,5,7,7
"1965",360146106,NA,0,"Dispatch",9000,5,NA,NA,NA,5,4,4,78,2,8,5,9,2,"新型农村",1,5,5,NA,4,2,5,5,0,0
"1966",360155104,NA,0,"Contract",60000,1,200,450,NA,5,3,3,79,6,7,8,6,1,"城镇治疗",1,1,5,1,6,4,5,5,0,3
"1967",360160104,NA,1,"Dispatch",91500,5,NA,168,400,5,4,4,3,6,4,4,5,2,"城镇治疗",1,1,5,2,4,NA,5,5,1,2
"1968",360160106,NA,0,"Contract",37400,1,100,146,NA,5,3,4,78,5,9,9,10,2,"一无所有",5,5,5,NA,4,2,NA,5,2,NA
"1969",360172104,NA,0,"Contract",20000,5,NA,600,NA,5,1,1,78,0,10,10,10,2,"城镇居民",1,5,5,1,6,NA,5,5,0,0
"1970",360184103,NA,1,"Contract",1e+05,5,NA,NA,NA,5,4,4,78,0,3,10,5,2,"新型农村",1,1,3,3,5,NA,5,NA,0,0
"1971",360185101,NA,1,"Contract",15200,5,NA,NA,NA,5,3,5,79,7,9,5,6,2,"新型农村",5,5,3,NA,NA,NA,NA,NA,2,NA
"1972",360187101,NA,0,"Contract",4000,5,NA,NA,NA,5,2,2,78,0,8,4,8,2,"新型农村",1,5,1,7,NA,NA,5,5,0,0
"1973",360187103,NA,1,"Contract",60000,1,180,180,NA,5,5,5,78,10,0,0,0,1,"一无所有",5,1,5,1,4,NA,5,5,7,7
"1974",360191102,NA,1,"Contract",35700,5,NA,NA,NA,5,2,2,79,5,9,5,7,2,"新型农村",5,5,2,NA,NA,NA,NA,5,0,NA
"1975",360199104,NA,0,"Contract",NA,5,NA,NA,NA,5,3,3,78,8,9,10,10,1,"新型农村",1,1,5,1,7,4,5,1,7,7
"1976",360207103,NA,0,"Dispatch",48000,5,NA,NA,NA,5,4,4,79,0,10,10,5,2,"新型农村",1,5,3,NA,0,NA,5,5,0,0
"1977",360216102,NA,1,"Contract",1e+05,5,NA,NA,NA,5,4,2,79,2,6,4,5,2,"新型农村",1,5,5,7,NA,NA,5,5,0,7
"1978",360219103,NA,1,"Contract",45000,1,300,200,NA,5,4,3,78,5,7,7,7,2,"城镇治疗",1,1,3,1,7,1,5,5,0,0
"1979",360223105,NA,0,"Contract",5000,1,NA,500,NA,5,2,2,78,5,8,10,9,1,"城镇治疗",1,1,5,1,6,77,5,5,0,7
"1980",360243106,NA,0,"Contract",40000,5,NA,NA,NA,5,3,3,2,5,6,6,6,1,"新型农村",1,5,5,1,6,NA,5,5,0,1
"1981",360247102,NA,0,"Dispatch",30000,5,NA,NA,NA,1,4,4,79,10,6,5,3,2,"新型农村",5,5,5,NA,NA,NA,NA,5,0,NA
"1982",360250106,NA,0,"Contract",75000,5,NA,450,NA,5,3,4,79,6,10,8,10,2,"新型农村",1,1,5,1,4,NA,5,5,0,2
"1983",360256102,NA,0,"Dispatch",20000,5,NA,NA,NA,5,2,3,2,5,5,8,5,2,"一无所有",5,5,3,NA,4,NA,NA,5,1,NA
"1984",360256531,NA,1,"Contract",22000,5,NA,NA,NA,5,2,2,78,5,7,2,2,2,"新型农村",1,5,1,7,NA,NA,5,5,0,7
"1985",360263101,NA,1,"Contract",24000,5,NA,0,NA,5,4,4,78,6,2,8,6,4,"城镇居民",1,5,4,7,NA,NA,5,5,7,0
"1986",360263102,NA,0,"Contract",20000,1,100,500,NA,5,4,4,78,7,8,7,5,4,"城镇治疗",1,5,5,7,NA,NA,5,5,7,7
"1987",360263103,NA,0,"Contract",30000,1,659,600,1000,1,4,4,78,5,5,8,8,1,"城镇治疗",1,1,5,1,8,77,5,NA,2,7
"1988",360264103,NA,1,"Contract",36000,1,2700,600,4800,1,2,3,2,5,3,5,2,1,"城镇治疗",1,1,5,1,7,NA,5,NA,0,7
"1989",360272103,NA,1,"Contract",96000,5,NA,200,NA,5,4,4,2,7,3,6,4,2,"城镇居民",1,1,5,1,5,NA,5,5,0,7
"1990",360273102,NA,0,"Contract",NA,NA,NA,NA,NA,5,3,2,78,3,8,5,5,2,"城镇居民",5,5,3,NA,NA,NA,NA,5,0,NA
"1991",360275105,NA,1,"Dispatch",80000,1,356,600,3000,1,2,2,78,6,10,7,5,2,"城镇治疗",1,1,5,1,6,NA,5,5,0,2
"1992",360278103,NA,1,"Contract",55000,5,NA,130,NA,5,2,2,78,8,10,0,8,1,"城镇治疗",1,1,5,3,6,NA,5,5,0,7
"1993",360283102,NA,0,"Dispatch",40000,1,500,NA,NA,1,4,4,78,8,4,4,4,2,"城镇居民",5,5,4,NA,NA,NA,NA,5,3,NA
"1994",360288101,NA,0,"Contract",30000,1,400,NA,NA,1,3,4,78,5,6,7,8,2,"城镇治疗",5,5,1,NA,5,NA,NA,5,0,NA
"1995",360289103,NA,1,"Contract",75000,5,NA,280,NA,5,2,4,79,1,10,8,10,2,"新型农村",1,5,4,1,5,NA,5,NA,1,3
"1996",360297103,NA,1,"Contract",13200,5,NA,NA,NA,5,2,4,78,6,10,8,10,1,"新型农村",1,1,5,1,6,1,5,5,5,7
"1997",360298501,NA,0,"Contract",NA,NA,NA,NA,NA,5,5,4,78,3,7,9,8,2,"新型农村",5,5,5,NA,5,NA,NA,5,0,NA
"1998",360299101,NA,1,"Contract",30000,5,NA,45,NA,5,3,4,79,6,5,5,7,2,"新型农村",1,5,4,7,NA,NA,5,5,0,7
"1999",360299103,NA,1,"Dispatch",90000,5,NA,NA,NA,1,2,4,1,6,6,6,3,2,"公费治疗",1,1,5,1,7,NA,1,5,7,7
"2000",360299551,NA,0,"Dispatch",40000,1,245,120,NA,5,2,2,78,10,10,10,8,2,"城镇治疗",1,1,5,2,7,NA,5,5,0,1
"2001",360300103,NA,0,"Dispatch",1500,1,260,NA,NA,5,4,4,78,5,10,10,8,1,"城镇治疗",1,1,4,3,6,NA,5,5,0,7
"2002",360301101,NA,0,"Contract",7000,5,NA,NA,NA,5,2,3,78,10,8,6,9,2,"新型农村",5,5,1,NA,3,NA,NA,5,1,NA
"2003",360302104,NA,0,"Contract",60000,1,100,200,NA,1,5,5,78,5,8,8,6,2,"新型农村",1,1,5,1,6,NA,5,5,0,7
"2004",360312103,NA,0,"Dispatch",20000,5,NA,0,NA,5,4,4,78,1,10,10,0,2,"新型农村",5,5,5,NA,4,NA,NA,5,1,NA
"2005",360313103,NA,1,"Contract",70000,1,240,245,NA,5,4,4,79,5,6,5,7,2,"新型农村",1,5,3,6,5,NA,5,5,7,7
"2006",360314101,NA,0,"Dispatch",12000,5,NA,NA,NA,5,1,3,79,2,8,7,8,2,"新型农村",5,5,2,NA,5,NA,NA,5,4,NA
"2007",360315103,NA,1,"Contract",33000,1,100,370,NA,5,2,4,78,4,6,6,6,1,"城镇治疗",1,1,5,1,6,2,5,5,0,7
"2008",360333103,NA,1,"Contract",60000,5,NA,1000,NA,5,4,5,78,5,5,7,7,2,"补充医疗",1,1,5,1,6,NA,5,5,2,6
"2009",360335104,NA,1,"Contract",30000,1,0,0,NA,5,4,4,78,10,0,0,0,1,"一无所有",1,5,5,3,5,2,5,5,2,2
"2010",360336531,NA,0,"Contract",90000,5,NA,NA,NA,1,3,3,78,8,8,1,2,2,"城镇治疗",5,1,5,1,6,NA,5,NA,0,7
"2011",360344103,NA,1,"Dispatch",35000,1,500,55,NA,5,1,3,2,3,8,5,5,2,"城镇治疗",1,1,4,1,7,NA,5,5,1,4
"2012",360344105,NA,0,"Dispatch",21000,5,NA,NA,NA,5,4,4,78,3,7,5,6,2,"城镇居民",1,1,5,1,5,NA,5,5,0,7
"2013",360344551,NA,0,"Contract",25000,1,500,NA,NA,5,2,2,78,5,5,5,6,2,"城镇治疗",1,1,5,3,6,NA,5,5,0,1
"2014",360541432,NA,0,"Contract",8000,5,NA,NA,NA,5,4,4,78,5,10,10,10,2,"新型农村",5,5,1,NA,NA,NA,NA,5,0,NA
"2015",370007103,NA,0,"Dispatch",17000,1,200,600,NA,5,4,4,79,7,4,6,5,2,"城镇治疗",1,1,5,1,8,77,5,NA,0,7
"2016",370012103,NA,0,"Contract",18000,5,NA,NA,NA,5,1,5,78,6,7,8,9,2,"城镇治疗",1,1,4,NA,7,1,5,5,1,7
"2017",370015102,NA,1,"Contract",26400,1,200,800,200,1,5,2,78,7,4,7,8,2,"城镇治疗",1,5,4,1,NA,NA,5,5,5,1
"2018",370016101,NA,1,"Dispatch",35000,1,100,900,1000,5,4,4,78,5,9,5,5,2,"城镇治疗",1,1,5,1,NA,NA,5,5,2,7
"2019",370016103,NA,0,"Contract",24000,5,NA,200,NA,5,2,4,78,5,10,8,8,1,"城镇治疗",1,1,3,1,6,NA,5,5,7,7
"2020",370017103,NA,1,"Contract",18000,5,NA,200,NA,1,4,4,78,8,10,8,5,2,"城镇治疗",1,1,4,7,5,NA,5,5,3,7
"2021",370019101,NA,0,"Contract",28800,1,100,200,NA,5,3,4,78,3,6,5,5,2,"城镇治疗",1,5,4,1,5,NA,5,5,0,2
"2022",370020101,NA,1,"Contract",50000,1,1000,1000,1500,1,4,4,78,9,7,9,8,2,"城镇治疗",1,1,3,1,7,NA,5,5,7,7
"2023",370020102,NA,0,"Contract",30000,5,NA,NA,NA,5,3,4,78,6,7,8,8,2,"新型农村",1,1,5,4,5,NA,5,5,4,4
"2024",370023101,NA,0,"Contract",20000,5,NA,NA,NA,5,4,4,78,0,10,10,10,2,"新型农村",1,1,4,1,NA,NA,5,5,7,2
"2025",370023103,NA,0,"Contract",40000,5,NA,350,1900,5,4,4,1,5,10,9,8,2,"城镇治疗",1,1,4,1,6,4,5,5,7,7
"2026",370024101,NA,1,"Contract",40000,5,NA,300,NA,1,2,2,78,5,6,5,8,2,"城镇治疗",1,1,4,7,5,NA,5,5,5,6
"2027",370027102,NA,1,"Contract",30000,5,NA,240,NA,1,3,4,78,6,6,5,6,2,"城镇治疗",1,5,1,7,4,NA,5,5,7,7
"2028",370037103,NA,1,"Contract",80000,1,800,1000,NA,1,4,4,78,0,10,10,10,2,"城镇治疗",1,5,2,1,NA,NA,5,5,0,0
"2029",370038103,NA,1,"Contract",74000,5,NA,300,NA,5,4,4,78,6,8,8,7,2,"新型农村",1,1,5,1,5,NA,5,5,3,4
"2030",370038551,NA,0,"Dispatch",NA,NA,NA,NA,NA,5,5,5,78,6,6,6,7,2,"新型农村",5,5,5,NA,5,NA,NA,5,7,NA
"2031",370048103,NA,1,"Contract",30000,5,NA,300,3000,5,3,4,78,2,8,7,6,1,"城镇治疗",1,5,4,7,7,NA,5,5,7,7
"2032",370053101,NA,1,"Contract",40000,5,NA,400,NA,5,4,4,79,7,10,7,10,2,"城镇治疗",1,5,5,3,4,NA,5,5,3,3
"2033",370053102,NA,0,"Dispatch",30000,5,NA,300,NA,5,4,5,78,5,10,10,10,2,"城镇治疗",1,5,5,7,5,NA,5,5,0,4
"2034",370058103,NA,1,"Contract",103000,1,1000,1000,NA,5,2,4,78,5,8,7,7,2,"城镇治疗",1,1,5,1,7,NA,5,5,0,7
"2035",370059103,NA,0,"Dispatch",40000,5,NA,255,NA,5,4,4,2,8,5,8,8,2,"城镇治疗",1,1,5,1,6,NA,5,5,1,7
"2036",370061103,NA,1,"Contract",50000,5,NA,0,NA,5,3,3,78,6,6,9,5,2,"新型农村",1,5,5,6,4,NA,5,5,3,2
"2037",370071104,NA,0,"Contract",NA,NA,NA,NA,NA,5,4,4,79,7,6,7,7,2,"城镇治疗",1,5,5,NA,5,NA,5,5,2,7
"2038",370076103,NA,1,"Dispatch",24000,5,NA,NA,NA,5,4,4,78,7,6,6,6,2,"新型农村",5,5,3,NA,4,NA,NA,5,0,NA
"2039",370087102,NA,1,"Contract",35400,5,NA,NA,20,5,3,5,79,6,5,5,10,2,"一无所有",5,5,1,NA,NA,NA,NA,5,7,NA
