"","pid","age","gender","dispatch","qg12","qg10","qg1001","qg901","qg702","qn4003","qg401","qg406","qg15","qn10025","qn6011","qn6014","qn6018","qea0","qp605","qu201","qu202","qu802","qu702","w01","kwa2_b_1","qn203","qn4001","qn201_b_1","qn202","qp605"
"2097",370495103,21,1,"Contract",30000,1,NA,NA,NA,1,4,3,3,7,10,9,10,1,"城镇治疗",1,1,5,7,6,1,5,5,0,3,"城镇治疗"
"2098",370501101,34,1,"Dispatch",30000,1,160,0,NA,5,3,4,78,2,10,10,9,2,"城镇治疗",1,1,5,1,6,NA,1,NA,5,7,"城镇治疗"
"2099",370502101,45,1,"Contract",36000,NA,NA,NA,NA,5,2,3,NA,1,8,9,8,2,"城镇居民",1,5,4,7,NA,NA,5,5,7,1,"城镇居民"
"2100",370504104,35,0,"Contract",36000,1,80,NA,NA,1,3,3,2,3,10,10,10,2,"城镇治疗",1,5,4,1,5,NA,5,5,0,0,"城镇治疗"
"2101",370507101,43,1,"Dispatch",37000,5,NA,340,NA,1,3,3,78,2,10,7,8,2,"城镇治疗",5,5,3,NA,4,NA,NA,5,4,NA,"城镇治疗"
"2102",370508104,30,0,"Contract",24000,1,78,NA,NA,1,2,4,78,5,0,5,5,2,"城镇治疗",1,1,5,1,5,NA,5,5,0,0,"城镇治疗"
"2103",370526103,24,1,"Contract",70000,1,260,NA,1600,5,4,4,78,7,5,8,8,1,"城镇治疗",1,1,5,3,6,77,5,5,1,7,"城镇治疗"
"2104",370527103,22,1,"Contract",30000,NA,NA,NA,NA,5,4,4,NA,8,10,6,8,1,"新型农村",1,5,2,7,4,NA,5,NA,3,0,"新型农村"
"2105",370535102,47,1,"Dispatch",20000,NA,NA,NA,NA,5,4,4,NA,5,5,9,5,2,"新型农村",5,5,1,NA,NA,NA,NA,NA,0,NA,"新型农村"
"2106",370539101,57,1,"Contract",62000,1,NA,NA,NA,1,4,5,78,8,3,5,1,2,"城镇居民",1,1,4,2,NA,NA,5,NA,7,7,"城镇居民"
"2107",370544103,31,1,"Contract",36000,1,76,NA,NA,5,3,4,78,5,8,9,10,2,"城镇治疗",1,1,4,3,5,NA,5,5,3,5,"城镇治疗"
"2108",370549103,34,1,"Contract",21000,1,200,600,2400,5,4,5,78,6,8,5,8,2,"城镇治疗",1,1,5,1,6,NA,5,5,0,7,"城镇治疗"
"2109",370550103,24,1,"Contract",60000,1,240,360,NA,1,4,5,78,5,7,8,8,1,"城镇治疗",1,1,5,1,6,NA,5,5,1,1,"城镇治疗"
"2110",370554103,42,1,"Contract",36000,1,45,NA,NA,1,3,3,2,1,8,10,10,2,"城镇治疗",1,1,4,3,5,NA,5,NA,3,7,"城镇治疗"
"2111",370554104,40,0,"Contract",30000,1,50,400,NA,1,2,3,78,5,10,6,8,2,"城镇治疗",1,5,5,7,6,NA,5,5,0,7,"城镇治疗"
"2112",370555105,22,0,"Contract",3600,5,NA,NA,NA,5,3,4,1,8,7,7,7,1,"新型农村",1,1,5,1,7,2,5,5,0,7,"新型农村"
"2113",370558103,27,0,"Dispatch",40000,5,NA,NA,NA,5,4,5,78,7,6,7,10,2,"城镇治疗",1,5,5,2,5,NA,5,5,0,1,"城镇治疗"
"2114",370560101,49,1,"Dispatch",15000,5,NA,NA,NA,5,1,4,78,4,10,10,10,2,"新型农村",1,5,2,7,NA,NA,5,5,0,0,"新型农村"
"2115",370563104,48,1,"Contract",20000,5,NA,0,NA,5,4,4,79,5,5,0,5,2,"新型农村",1,5,4,7,NA,NA,5,5,0,7,"新型农村"
"2116",370564104,37,1,"Contract",30000,1,63,NA,500,1,1,1,78,4,7,6,7,2,"城镇治疗",1,1,2,NA,5,NA,5,5,7,2,"城镇治疗"
"2117",370567581,38,0,"Contract",32400,1,1000,774,2400,5,2,4,79,1,9,10,9,4,"城镇治疗",1,1,5,1,5,NA,5,5,1,2,"城镇治疗"
"2118",370571101,40,0,"Contract",40000,1,300,400,NA,5,4,4,78,5,6,7,6,2,"城镇治疗",1,1,4,1,7,NA,5,5,7,7,"城镇治疗"
"2119",370574102,25,1,"Contract",60000,1,344,556,1000,5,4,4,78,6,8,6,7,1,"城镇治疗",1,5,5,1,6,NA,5,5,7,7,"城镇治疗"
"2120",370587103,41,1,"Contract",50000,5,NA,400,NA,1,4,4,78,7,10,6,2,2,"城镇治疗",5,5,4,NA,5,NA,NA,NA,0,NA,"城镇治疗"
"2121",370587104,41,0,"Contract",40000,1,800,1000,NA,5,4,4,78,5,6,7,6,2,"城镇治疗",1,1,5,1,7,NA,5,NA,0,7,"城镇治疗"
"2122",370603101,29,1,"Contract",40000,1,NA,NA,NA,5,4,4,78,8,8,8,10,2,"新型农村",1,1,5,1,6,NA,5,5,7,7,"新型农村"
"2123",370621101,27,1,"Contract",60000,5,NA,50,NA,5,4,3,79,5,7,8,10,2,"新型农村",1,5,5,7,4,NA,5,5,0,7,"新型农村"
"2124",370633102,42,0,"Contract",66200,1,50,1300,100,1,2,2,78,2,10,5,5,2,"城镇治疗",1,1,5,5,7,NA,5,5,0,4,"城镇治疗"
"2125",370650101,45,1,"Contract",23400,1,109,320,NA,5,2,2,79,8,7,7,7,2,"城镇治疗",1,5,3,NA,NA,NA,5,NA,2,7,"城镇治疗"
"2126",370650102,44,0,"Contract",40800,1,109,500,NA,5,2,2,78,5,8,9,10,2,"城镇治疗",1,1,5,1,6,NA,5,5,0,3,"城镇治疗"
"2127",370651102,42,0,"Contract",18000,5,NA,350,NA,5,4,4,79,5,6,6,6,2,"城镇治疗",1,1,5,1,6,NA,5,5,0,7,"城镇治疗"
"2128",370669101,38,1,"Dispatch",70000,1,200,300,2000,1,4,4,78,7,7,7,7,2,"城镇治疗",1,1,4,1,7,NA,5,5,0,7,"城镇治疗"
"2129",370669102,40,0,"Contract",35000,1,200,336,1200,1,4,4,79,6,7,10,8,2,"城镇治疗",1,5,5,2,5,NA,5,5,0,7,"城镇治疗"
"2130",370676102,60,1,"Contract",78000,1,1200,2500,NA,1,4,4,78,6,8,6,7,2,"城镇治疗",1,1,5,NA,NA,NA,5,NA,7,7,"城镇治疗"
"2131",370676103,56,0,"Contract",72000,1,1045,2000,NA,1,4,4,79,6,6,8,7,2,"城镇治疗",1,1,4,NA,NA,NA,5,5,2,3,"城镇治疗"
"2132",370679101,33,1,"Contract",110000,1,180,500,NA,5,4,4,79,0,10,8,10,2,"城镇居民",1,1,5,1,7,NA,1,5,2,3,"城镇居民"
"2133",370683102,57,0,"Contract",88000,1,2200,NA,NA,1,4,4,79,7,5,7,3,5,"城镇治疗",1,1,4,1,NA,NA,5,NA,7,7,"城镇治疗"
"2134",370686101,40,0,"Contract",24000,5,NA,NA,NA,5,3,3,79,3,5,4,5,2,"城镇居民",5,5,2,NA,5,NA,NA,NA,2,NA,"城镇居民"
"2135",370707104,39,1,"Contract",30000,1,200,400,NA,1,2,4,78,5,2,5,4,4,"城镇治疗",5,5,3,NA,5,NA,NA,5,0,NA,"城镇治疗"
"2136",370709101,25,1,"Contract",18000,1,241,NA,NA,5,4,4,78,8,3,6,7,2,"城镇治疗",1,1,4,1,7,4,5,5,0,2,"城镇治疗"
"2137",370710104,27,1,"Contract",NA,5,NA,NA,NA,5,2,4,78,4,6,10,9,1,"新型农村",1,1,4,4,7,77,5,5,7,0,"新型农村"
"2138",370726103,29,1,"Contract",50000,5,NA,330,NA,5,4,4,79,3,7,8,8,2,"城镇居民",5,1,4,1,6,NA,5,5,0,0,"城镇居民"
"2139",370728103,27,1,"Contract",42000,1,200,500,NA,5,4,4,78,3,5,5,5,1,"城镇治疗",1,1,5,1,7,NA,5,5,0,0,"城镇治疗"
"2140",370735551,21,0,"Contract",NA,NA,NA,NA,NA,5,4,4,78,5,5,5,8,2,"新型农村",1,1,4,NA,3,NA,5,5,0,0,"新型农村"
"2141",370737101,30,1,"Contract",35000,1,85,450,800,5,4,4,1,5,5,7,8,2,"城镇治疗",1,5,5,1,4,4,5,5,0,7,"城镇治疗"
"2142",370737432,28,0,"Contract",NA,NA,NA,NA,NA,5,2,4,3,5,10,10,5,2,"新型农村",1,5,5,NA,5,NA,5,5,0,7,"新型农村"
"2143",370749103,26,1,"Dispatch",40000,5,NA,NA,1000,1,4,4,78,7,3,7,4,1,"新型农村",5,1,4,7,6,NA,5,5,1,7,"新型农村"
"2144",370750103,23,0,"Contract",60000,5,NA,300,3000,5,4,4,78,3,9,6,5,2,"城镇治疗",1,1,5,2,6,NA,5,5,2,7,"城镇治疗"
"2145",370751103,30,0,"Contract",50000,1,400,1000,NA,5,4,4,78,5,9,9,9,2,"城镇治疗",1,1,4,1,6,NA,5,5,7,7,"城镇治疗"
"2146",370763101,47,0,"Contract",40000,5,NA,NA,NA,5,4,4,79,3,8,5,6,5,"新型农村",5,5,2,NA,NA,NA,NA,5,2,NA,"新型农村"
"2147",370763102,27,1,"Dispatch",36000,5,NA,700,500,5,3,4,78,5,5,5,6,2,"城镇治疗",1,1,3,1,4,NA,5,5,0,0,"城镇治疗"
"2148",370764581,54,1,"Contract",36000,5,NA,700,NA,5,3,3,79,8,10,10,10,2,"新型农村",1,5,5,1,4,NA,5,5,0,7,"新型农村"
"2149",370769432,29,0,"Contract",24000,1,120,480,NA,5,4,4,1,5,8,8,8,2,"城镇治疗",1,5,4,1,5,NA,5,5,6,7,"城镇治疗"
"2150",370770103,36,1,"Dispatch",50000,5,NA,450,NA,5,2,4,79,6,10,10,10,2,"新型农村",1,1,5,2,5,NA,5,5,0,3,"新型农村"
"2151",370770104,37,0,"Contract",10000,5,NA,NA,NA,5,5,5,79,7,8,9,8,2,"补充医疗",1,1,5,2,6,NA,5,5,0,7,"补充医疗"
"2152",370776103,29,0,"Contract",40000,1,280,360,NA,5,4,4,78,7,10,8,7,2,"补充医疗",1,1,5,1,6,NA,5,5,0,0,"补充医疗"
"2153",370776104,26,1,"Dispatch",55000,1,344,360,NA,1,4,4,2,4,8,6,8,1,"公费治疗",1,1,4,1,7,NA,5,5,1,3,"公费治疗"
"2154",370783601,29,0,"Contract",NA,NA,NA,NA,NA,5,4,5,1,7,3,5,3,2,"新型农村",1,5,5,NA,5,NA,5,5,0,7,"新型农村"
"2155",370785103,28,1,"Contract",60000,1,145,390,NA,5,4,5,78,8,8,8,9,2,"城镇治疗",1,1,4,1,7,77,5,5,3,7,"城镇治疗"
"2156",370785501,28,0,"Contract",36000,1,100,390,2000,5,4,4,2,5,8,8,7,2,"城镇治疗",1,5,5,1,6,NA,5,5,1,7,"城镇治疗"
"2157",370788551,40,1,"Contract",60000,5,NA,NA,NA,5,4,4,79,6,6,6,5,2,"城镇治疗",1,5,4,7,4,NA,5,5,0,0,"城镇治疗"
"2158",370796103,26,0,"Dispatch",NA,NA,NA,NA,NA,5,3,3,79,5,3,5,5,2,"新型农村",1,5,5,NA,5,NA,5,5,0,0,"新型农村"
"2159",370796104,19,1,"Dispatch",20000,5,NA,NA,NA,5,4,4,79,5,1,4,3,1,"城镇治疗",1,5,5,1,6,2,5,5,7,7,"城镇治疗"
"2160",370797103,26,0,"Contract",50000,1,200,400,NA,1,4,4,78,5,7,10,10,1,"城镇治疗",1,1,5,1,7,NA,5,5,1,1,"城镇治疗"
"2161",370799101,54,1,"Dispatch",NA,NA,NA,NA,NA,5,5,5,79,10,10,10,10,2,"新型农村",5,5,3,NA,NA,NA,NA,5,0,NA,"新型农村"
"2162",371523431,36,1,"Contract",80000,1,360,600,100,5,3,3,78,3,8,10,10,2,"一无所有",1,1,4,NA,4,NA,5,5,1,5,"一无所有"
"2163",407920551,34,1,"Dispatch",50000,1,500,160,NA,5,4,5,78,7,7,9,6,2,"城镇治疗",1,1,4,1,7,NA,5,NA,2,3,"城镇治疗"
"2164",410012102,25,1,"Contract",52000,1,180,360,NA,1,2,4,3,4,8,9,7,1,"城镇治疗",1,1,5,1,7,NA,5,5,0,7,"城镇治疗"
"2165",410018102,42,0,"Contract",24000,5,NA,NA,NA,5,2,4,79,6,5,9,8,4,"城镇居民",1,1,5,2,5,NA,5,5,4,4,"城镇居民"
"2166",410024101,42,0,"Contract",36000,5,NA,NA,1000,5,3,3,79,4,6,8,7,2,"新型农村",1,1,5,NA,5,NA,5,5,2,7,"新型农村"
"2167",410024103,44,1,"Contract",NA,NA,NA,NA,NA,5,2,1,79,5,6,8,8,2,"一无所有",1,5,4,NA,4,NA,5,NA,4,7,"一无所有"
"2168",410034103,28,1,"Contract",60000,1,260,480,1000,5,2,4,1,5,7,6,7,2,"城镇治疗",1,1,3,2,7,NA,5,5,0,1,"城镇治疗"
"2169",410043101,50,0,"Dispatch",90000,5,NA,1200,NA,1,5,5,79,2,10,8,8,5,"城镇治疗",1,1,5,NA,NA,NA,5,NA,5,7,"城镇治疗"
"2170",410046531,68,1,"Contract",20000,5,NA,NA,NA,1,4,4,79,5,5,7,8,2,"城镇治疗",1,5,2,NA,NA,NA,5,5,5,5,"城镇治疗"
"2171",410055101,39,0,"Contract",35600,5,NA,NA,500,5,2,4,79,7,8,8,10,2,"城镇治疗",1,1,4,1,4,NA,5,5,4,7,"城镇治疗"
"2172",410056102,46,0,"Contract",70000,5,NA,310,NA,5,4,4,78,5,5,5,5,2,"城镇治疗",1,1,4,1,NA,NA,5,NA,7,7,"城镇治疗"
"2173",410057101,52,0,"Contract",NA,NA,NA,NA,NA,5,2,3,78,2,10,10,10,2,"城镇治疗",1,1,5,NA,NA,NA,5,5,7,7,"城镇治疗"
"2174",410057102,53,1,"Contract",60000,5,NA,800,NA,5,2,2,78,5,10,10,10,2,"城镇治疗",1,1,5,NA,NA,NA,5,5,2,2,"城镇治疗"
"2175",410057103,25,1,"Contract",58800,1,600,NA,NA,5,2,4,78,1,3,4,8,1,NA,1,1,5,1,7,NA,5,5,0,7,NA
"2176",410060103,33,1,"Contract",10000,5,NA,NA,NA,5,4,5,78,5,10,8,10,4,"城镇居民",1,1,5,1,5,NA,5,5,0,7,"城镇居民"
"2177",410060431,33,0,"Contract",150000,1,450,750,2000,5,4,4,2,5,5,5,7,1,"公费治疗",1,1,5,1,7,NA,5,5,0,7,"公费治疗"
"2178",410064101,35,0,"Contract",42000,1,360,410,NA,5,4,4,78,10,5,8,5,2,"城镇治疗",1,1,5,1,5,NA,5,5,0,7,"城镇治疗"
"2179",410064102,37,1,"Contract",60000,1,230,550,NA,1,4,4,78,3,10,8,10,2,"城镇治疗",1,1,5,1,5,NA,5,5,5,7,"城镇治疗"
"2180",410065551,28,0,"Contract",40000,5,NA,400,NA,1,2,4,2,5,9,6,9,2,"城镇治疗",1,1,5,1,7,NA,5,1,0,4,"城镇治疗"
"2181",410070101,37,1,"Dispatch",56000,5,NA,NA,4000,5,2,2,78,5,10,10,10,2,"城镇治疗",1,1,4,1,7,NA,5,5,7,7,"城镇治疗"
"2182",410071102,42,0,"Contract",60000,1,400,NA,NA,1,3,4,78,4,6,6,7,2,"城镇治疗",1,1,5,1,6,NA,5,5,0,0,"城镇治疗"
"2183",410073103,31,0,"Contract",6000,1,NA,NA,NA,5,2,2,78,0,10,10,10,2,"城镇居民",1,1,5,7,5,NA,5,5,0,0,"城镇居民"
"2184",410073501,35,1,"Contract",89900,1,NA,NA,NA,1,3,3,1,5,7,7,8,2,"城镇治疗",1,1,5,1,6,NA,5,5,1,5,"城镇治疗"
"2185",410080101,59,1,"Contract",19980,1,100,200,100,1,1,2,78,0,10,10,10,2,"城镇治疗",1,5,3,7,NA,NA,5,5,0,7,"城镇治疗"
"2186",410082101,47,1,"Contract",32000,1,200,NA,1000,1,2,2,79,6,10,10,10,2,"城镇治疗",1,5,3,7,NA,NA,5,5,2,7,"城镇治疗"
"2187",410084101,55,1,"Contract",150000,5,NA,NA,1200,5,4,3,1,4,10,6,7,2,"城镇治疗",1,1,4,1,NA,NA,5,NA,0,7,"城镇治疗"
"2188",410086102,53,0,"Contract",17380,5,NA,NA,NA,5,4,4,79,5,10,8,8,2,"城镇治疗",1,5,3,7,NA,NA,5,5,4,5,"城镇治疗"
"2189",410091102,54,1,"Contract",23000,5,NA,0,NA,5,3,4,79,6,6,6,5,4,NA,1,1,1,7,NA,NA,5,5,2,3,NA
"2190",410098101,42,0,"Contract",30000,5,NA,NA,400,5,3,4,78,NA,8,6,7,2,"一无所有",1,5,5,1,5,NA,5,5,0,7,"一无所有"
"2191",410098102,48,1,"Contract",20000,1,210,NA,1000,1,2,3,78,5,8,8,5,2,"城镇治疗",1,5,5,7,NA,NA,5,5,0,7,"城镇治疗"
"2192",410108103,54,1,"Contract",47944,1,340,281,NA,1,3,4,78,6,7,5,5,2,"城镇治疗",1,5,4,1,NA,NA,5,5,0,7,"城镇治疗"
"2193",410109103,33,1,"Contract",50000,1,400,550,NA,5,1,2,78,3,5,8,8,2,"城镇治疗",1,1,4,1,7,NA,5,5,0,7,"城镇治疗"
"2194",410109601,24,0,"Dispatch",24400,5,NA,300,400,5,2,4,79,2,8,10,10,2,"城镇治疗",1,1,5,1,5,NA,5,5,0,7,"城镇治疗"
"2195",410114103,40,1,"Contract",42000,1,1000,NA,NA,1,2,2,78,7,5,9,8,2,"城镇治疗",1,1,5,2,7,NA,5,5,0,5,"城镇治疗"
"2196",410114106,38,0,"Contract",50400,1,900,NA,NA,1,4,4,78,8,6,8,9,2,"城镇治疗",1,1,5,1,7,NA,5,NA,0,7,"城镇治疗"
"2197",410116104,20,1,"Contract",8000,5,NA,0,NA,5,4,4,78,10,0,7,6,1,"城镇居民",1,5,5,5,5,NA,5,5,1,4,"城镇居民"
"2198",410120105,30,0,"Dispatch",21140,5,NA,0,NA,5,3,3,79,5,7,6,5,2,"城镇治疗",1,1,4,1,6,77,5,5,1,5,"城镇治疗"
"2199",410123103,33,0,"Contract",40000,5,NA,NA,NA,5,4,4,79,5,5,7,5,2,"城镇治疗",1,5,1,7,5,NA,5,5,0,0,"城镇治疗"
"2200",410124103,35,1,"Contract",48000,1,NA,NA,NA,1,4,4,78,7,5,4,4,2,"公费治疗",1,5,4,1,6,NA,1,NA,7,7,"公费治疗"
"2201",410134102,56,1,"Contract",NA,NA,NA,NA,NA,5,4,4,NA,1,8,8,5,2,"一无所有",5,5,2,NA,NA,NA,NA,5,0,NA,"一无所有"
"2202",410134104,31,1,"Contract",40000,5,NA,NA,NA,5,4,4,78,3,9,5,7,2,"新型农村",1,5,4,7,5,NA,5,5,0,0,"新型农村"
"2203",410134431,31,0,"Dispatch",20400,5,NA,NA,NA,5,1,1,78,2,10,9,10,2,"城镇治疗",1,5,4,7,5,NA,5,5,2,3,"城镇治疗"
"2204",410144102,46,1,"Contract",9000,NA,NA,NA,NA,5,3,4,78,0,10,5,10,2,"城镇居民",1,5,3,1,NA,NA,5,5,0,1,"城镇居民"
"2205",410145103,28,0,"Contract",42000,1,105,253,NA,5,4,4,79,10,6,5,5,2,"新型农村",1,1,3,NA,3,NA,5,5,0,7,"新型农村"
"2206",410153102,47,0,"Dispatch",NA,NA,NA,NA,NA,5,4,4,78,0,8,5,7,2,"一无所有",5,5,1,NA,NA,NA,NA,5,0,NA,"一无所有"
"2207",410159105,29,1,"Contract",55000,1,NA,280,NA,5,2,2,79,1,10,10,5,2,NA,1,1,5,1,6,NA,5,5,0,7,NA
"2208",410175105,35,0,"Dispatch",20000,1,105,200,NA,5,3,3,78,0,10,5,5,2,"新型农村",1,5,3,7,3,NA,5,5,0,0,"新型农村"
"2209",410178551,25,0,"Contract",20000,5,NA,8,1000,5,4,5,78,4,10,10,10,2,"新型农村",1,1,5,2,6,NA,5,5,0,0,"新型农村"
"2210",410190103,24,1,"Contract",57600,1,NA,NA,NA,5,5,3,78,4,0,10,5,1,"一无所有",1,1,4,1,4,NA,5,5,0,7,"一无所有"
"2211",410192103,26,1,"Dispatch",80000,1,700,1500,200,5,4,4,2,9,0,5,3,1,"城镇治疗",1,1,5,1,7,NA,5,5,5,2,"城镇治疗"
"2212",410193431,29,0,"Dispatch",25000,1,105,200,NA,1,4,4,78,5,5,6,7,2,"新型农村",1,1,4,2,4,NA,5,5,2,3,"新型农村"
"2213",410196103,23,1,"Contract",50000,5,NA,700,1000,5,5,5,78,5,3,3,3,1,"公费治疗",1,1,5,1,5,NA,5,5,1,1,"公费治疗"
"2214",410199103,27,1,"Contract",240000,1,3000,NA,NA,5,4,4,78,6,9,8,8,1,"城镇治疗",1,1,5,1,5,NA,5,5,0,3,"城镇治疗"
"2215",410202104,28,0,"Dispatch",7000,1,105,260,NA,5,4,4,79,5,10,8,10,2,"新型农村",1,5,5,7,4,2,5,5,0,0,"新型农村"
"2216",410203102,60,1,"Contract",62400,1,200,NA,NA,1,4,4,1,6,5,7,7,2,"公费治疗",5,5,5,NA,NA,NA,NA,5,7,NA,"公费治疗"
"2217",410205106,29,1,"Contract",40000,1,105,292,NA,5,3,4,78,3,NA,8,8,2,"新型农村",1,5,5,1,4,NA,5,5,0,2,"新型农村"
"2218",410219501,24,0,"Contract",10000,1,95,240,NA,5,4,4,78,8,2,7,3,2,"新型农村",1,5,3,NA,4,NA,5,5,0,2,"新型农村"
"2219",410228103,24,1,"Contract",70000,1,150,500,NA,5,4,4,1,6,5,6,5,1,"新型农村",1,1,4,4,5,NA,5,5,0,2,"新型农村"
"2220",410238102,52,0,"Contract",NA,NA,NA,NA,NA,5,4,5,2,9,9,10,6,2,"新型农村",1,5,5,NA,3,1,5,5,2,7,"新型农村"
"2221",410241103,29,1,"Contract",33000,5,NA,NA,NA,5,1,4,79,5,10,6,4,4,"一无所有",1,5,3,7,4,NA,5,5,0,5,"一无所有"
"2222",410242104,28,1,"Contract",80000,1,540,1000,500,5,4,4,78,5,6,7,7,2,"城镇治疗",1,1,5,1,8,1,5,5,0,7,"城镇治疗"
"2223",410242105,25,0,"Dispatch",26000,5,NA,300,NA,5,1,4,78,5,1,5,1,1,"城镇治疗",1,5,5,1,6,1,5,5,1,1,"城镇治疗"
"2224",410248103,34,1,"Contract",38000,5,NA,240,NA,5,4,4,78,4,9,8,9,2,"城镇治疗",1,1,3,1,6,NA,5,5,0,7,"城镇治疗"
"2225",410248502,32,0,"Contract",80000,1,290,560,NA,1,4,4,2,5,10,10,9,2,"城镇治疗",1,1,5,1,7,NA,5,1,0,1,"城镇治疗"
"2226",410253101,37,0,"Dispatch",24000,1,400,30,NA,5,4,5,2,0,8,4,8,2,"新型农村",1,1,4,7,4,NA,5,5,0,0,"新型农村"
"2227",410263103,39,1,"Contract",1e+05,1,480,NA,NA,1,4,4,1,6,9,9,9,2,"城镇治疗",1,1,5,1,7,NA,1,5,7,7,"城镇治疗"
"2228",410263104,40,0,"Contract",44400,1,160,300,NA,1,4,4,2,2,8,5,7,2,"城镇治疗",1,1,3,1,5,NA,5,NA,0,0,"城镇治疗"
"2229",410264105,25,0,"Contract",35000,5,NA,NA,NA,5,1,3,79,8,5,5,5,2,"新型农村",1,1,4,3,7,NA,5,5,1,1,"新型农村"
"2230",410267104,28,0,"Contract",78000,1,300,1200,NA,5,3,3,3,6,8,8,5,1,"城镇治疗",1,1,5,1,8,77,5,1,0,7,"城镇治疗"
"2231",410279104,26,0,"Contract",38000,5,NA,NA,NA,5,3,5,79,3,8,8,10,2,"补充医疗",1,1,4,1,6,NA,5,5,7,7,"补充医疗"
"2232",410290102,47,1,"Dispatch",13000,5,NA,0,NA,5,3,3,78,6,8,8,8,2,"新型农村",1,5,4,7,NA,NA,5,5,2,2,"新型农村"
"2233",410304106,21,0,"Contract",10000,5,NA,300,NA,5,2,4,2,5,10,8,10,1,"城镇治疗",1,1,4,1,6,NA,5,5,2,7,"城镇治疗"
"2234",410306104,24,0,"Contract",15000,1,180,500,NA,5,2,3,78,2,9,6,8,1,"新型农村",1,1,4,1,7,4,5,5,0,2,"新型农村"
"2235",410311105,26,0,"Contract",10500,5,NA,NA,NA,5,4,4,79,3,5,5,6,1,"新型农村",1,5,5,1,6,NA,5,5,0,3,"新型农村"
"2236",410314551,26,0,"Dispatch",NA,NA,NA,NA,NA,5,4,4,1,3,6,8,8,2,"新型农村",1,1,5,NA,6,NA,5,NA,1,7,"新型农村"
"2237",410315103,33,1,"Contract",72000,1,1800,1900,1000,5,4,4,79,2,8,8,10,2,"城镇治疗",1,1,5,NA,7,NA,5,5,5,3,"城镇治疗"
"2238",410315501,33,0,"Contract",44000,1,400,1000,NA,1,2,3,78,5,7,6,7,2,"城镇治疗",1,1,5,2,7,NA,5,NA,3,7,"城镇治疗"
"2239",410317105,36,0,"Contract",NA,NA,NA,NA,NA,5,4,4,79,1,5,6,3,2,"新型农村",1,5,1,NA,4,NA,5,5,0,0,"新型农村"
"2240",410319103,24,1,"Contract",26400,1,600,700,NA,5,1,2,78,9,9,7,10,1,"城镇治疗",1,1,4,2,6,NA,1,5,1,7,"城镇治疗"
"2241",410321103,24,1,"Contract",43200,5,NA,NA,NA,5,3,3,79,0,10,5,5,1,"新型农村",1,1,5,NA,5,NA,5,5,0,2,"新型农村"
"2242",410322551,27,0,"Contract",NA,NA,NA,NA,NA,5,4,4,78,5,7,8,6,2,"新型农村",1,5,5,NA,5,NA,5,5,1,2,"新型农村"
"2243",410324105,27,0,"Dispatch",30000,1,400,1000,NA,1,3,4,78,5,8,5,7,1,"城镇治疗",1,1,5,1,7,NA,5,5,0,7,"城镇治疗"
"2244",410329101,51,1,"Contract",25000,5,NA,0,NA,5,3,3,78,5,10,1,5,2,"新型农村",5,5,5,NA,NA,NA,NA,5,0,NA,"新型农村"
"2245",410332103,37,1,"Contract",90000,5,NA,400,1000,5,4,4,79,7,6,5,8,2,"城镇治疗",1,1,5,1,4,NA,5,5,0,5,"城镇治疗"
"2246",410338101,54,1,"Contract",42000,5,NA,700,NA,5,4,4,79,8,5,5,8,2,"新型农村",5,5,1,NA,NA,NA,NA,5,7,NA,"新型农村"
"2247",410338551,25,0,"Contract",NA,NA,NA,NA,NA,5,4,4,3,8,5,10,5,2,"新型农村",1,5,5,NA,5,NA,5,5,0,0,"新型农村"
"2248",410339101,65,1,"Contract",40000,5,NA,NA,NA,5,3,4,79,5,8,6,7,2,"新型农村",5,5,3,NA,NA,NA,NA,5,0,NA,"新型农村"
"2249",410343501,27,0,"Contract",10000,5,NA,400,NA,5,4,4,78,6,6,4,7,2,"城镇居民",1,5,5,7,5,NA,5,5,0,7,"城镇居民"
"2250",410349101,29,0,"Contract",60000,5,NA,NA,NA,5,4,4,78,2,8,7,8,4,"新型农村",1,5,5,3,5,NA,5,5,0,3,"新型农村"
"2251",410359101,45,1,"Contract",80000,5,NA,260,NA,5,4,4,79,5,5,5,2,2,"新型农村",5,5,1,NA,4,NA,NA,5,0,NA,"新型农村"
"2252",410366103,32,1,"Contract",30000,5,NA,800,800,5,4,4,78,0,10,10,10,2,"城镇治疗",1,5,5,1,5,NA,5,5,0,7,"城镇治疗"
"2253",410376501,29,0,"Contract",30000,5,NA,NA,NA,5,4,4,78,4,5,5,7,2,"新型农村",1,1,4,NA,5,NA,5,5,1,7,"新型农村"
"2254",410379103,18,0,"Contract",20000,5,NA,NA,200,5,4,5,78,6,8,8,6,2,"新型农村",1,5,4,NA,4,NA,5,5,0,7,"新型农村"
"2255",410387103,24,0,"Contract",24000,1,240,350,NA,5,2,4,79,8,7,9,8,1,"新型农村",1,1,4,1,6,77,5,5,3,3,"新型农村"
"2256",410390106,50,1,"Dispatch",60000,5,NA,0,NA,5,4,4,79,7,5,10,6,2,"新型农村",1,5,5,1,NA,NA,1,5,0,7,"新型农村"
"2257",410392104,28,0,"Contract",16500,5,NA,NA,100,5,4,4,78,4,10,8,10,2,"新型农村",1,5,5,NA,4,NA,5,5,0,0,"新型农村"
"2258",410393103,18,1,"Dispatch",4000,5,NA,100,NA,5,2,4,78,5,8,8,7,1,"一无所有",1,1,4,3,5,NA,5,5,0,2,"一无所有"
